date_julian,date_julian_year,residual_m,timestamp,station,elongation_rad
2457124.5,2015.2767123287672,0.08818,5120150412050617573587724738136934604201910020001742047,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.03251,5120150412052934661954724746223447932301910071003113105,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.00425,5120150412054317381387924739237775762001910016002035088,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.01019,5120150412061528445739924756727087459401910076001572510,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.10813,5120150412062316897817824761697155971101910075001624123,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.07224,5120150412065700190605224738804165085301910044003010125,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.08839,5120150412071003831988324724002958763201910070001912127,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.02942,5120150412072337906112924741295248581001910037001705176,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.00938,5120150412073617661304024767703793763401910045001577160,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.05603,5120150412083028757039824772902988314301910056002561156,DE430,4.677518817515662
2457124.5,2015.2767123287672,0.09621,5120150412084203240142524804261355274101910028001955049,DE430,4.677518817515662
2457125.5,2015.2794520547945,0.08501,5120150413043539242291824486998897122301910020002616093,DE430,4.902476612188029
2457125.5,2015.2794520547945,-0.01495,5120150413045214723176224470090615972001910012002065048,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.05806,5120150413050420507263324448771589126201910016002246046,DE430,4.902476612188029
2457125.5,2015.2794520547945,-0.00255,5120150413051857333247224472999945656401910038001552148,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.0996,5120150413052933160620424473480964756101910059001456089,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.05568,5120150413054225663860124440601860382301910060002974033,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.00909,5120150413055431721672024431327046064001910022001881017,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.00312,5120150413060756383059124447506181315401910068001412103,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.08657,5120150413061819378255024450546809114101910167001496249,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.05315,5120150413062920756675824421588183741301910210002741140,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.07828,5120150413063912632820624403292063261201910057002044046,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.04107,5120150413065319579868824416384423005301910090002867052,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.00904,5120150413070750767767224411564444807001910052001125101,DE430,4.902476612188029
2457125.5,2015.2794520547945,-0.00547,5120150413071840649726124433030087488401910157001550165,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.08915,5120150413073215088629124439824570758101910078001391121,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.06201,5120150413074408615986624415462881795301910105002911067,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.03978,5120150413075809682733224417583010027301910057002986028,DE430,4.902476612188029
2457125.5,2015.2794520547945,-0.00039,5120150413082318725130124442790643398401910036002236035,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.05796,5120150413084416385801624431476287623301910053002888031,DE430,4.902476612188029
2457125.5,2015.2794520547945,-0.01273,5120150413085713915745224456170020995401910035002409052,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.08969,5120150413091220130716324470010350733101910057001531173,DE430,4.902476612188029
2457125.5,2015.2794520547945,0.02948,5120150413092252081297724450740580949301910057002505128,DE430,4.902476612188029
2457125.5,2015.2794520547945,-4e-05,5120150413093344518323424476329776609401910015002110029,DE430,4.902476612188029
