date_julian,date_julian_year,residual_m,sigma_m,elongation_rad,cos_elong_rad,station,reflector
2452692.32347745,2003.14198213,0.0151467436534,2.62,4.282907175195842,-0.41639972514500023,Matera,5
2452692.33767595,2003.14202103,-0.0617859250325,4.71,4.286210323361287,-0.4133942972913295,Matera,5
2452692.3537031,2003.14206494,0.00779617965042,3.0,4.289937991437723,-0.40999719694054565,Matera,5
2452692.3696025,2003.1421085,0.00568331420242,3.63,4.293635003158682,-0.40662240720081805,Matera,5
2452692.3834652,2003.14214648,0.00653029620468,3.43,4.296857661635844,-0.4036760919110244,Matera,5
2453332.48321416,2004.89339676,-0.0178133136052,4.9,2.372392222574506,-0.7184670482136835,Matera,5
2455281.2342740498,2010.22940897,0.0796386116725,2.91,2.0910016762064667,-0.4970583335240649,Matera,5
2455281.24878645,2010.22944873,0.0784815663081,0.082,2.0944069238465435,-0.5000102376439721,Matera,5
2455281.2676022,2010.22950028,0.0271808022243,3.21,2.098823470911446,-0.5038301644956104,Matera,5
2455281.2972694,2010.22958156,0.0313193911296,4.0,2.1057906661382297,-0.5098361697351758,Matera,5
2455586.3886149,2011.06544826,-0.0361250525731,3.65,4.334389733230753,-0.3690616998406443,Matera,5
2455615.34952165,2011.14479321,0.359140288232,4.57,4.2355176062299735,-0.4590018448140148,Matera,5
2455644.3691934003,2011.22429916,0.166502844689,4.36,4.139556791163749,-0.542014304140539,Matera,5
2455644.37631455,2011.22431867,-0.0426214820164,4.08,4.141181218657166,-0.5406484706854782,Matera,5
2455645.35351445,2011.22699593,0.173977743981,4.9,4.359960270276695,-0.345178257901771,Matera,5
2456148.5173230954,2012.60387248,0.00266158120462,0.005,4.565691513833221,-0.1461718739119372,Matera,5
2456149.517363227,2012.60660483,0.0017092181904,0.005,4.755659647194879,0.04325716509770899,Matera,5
2456328.9116722,2013.09701828,-0.0720523482579,1.193,5.130850299976083,0.406355018856209,Matera,5
2456328.92015115,2013.09704151,-0.0873860007542,3.787,5.1328175202555535,0.40815171062228867,Matera,5
2456328.9276957,2013.09706218,-0.0726115590352,1.68,5.1345681558219125,0.4097492642882761,Matera,5
2456328.93680245,2013.09708713,-0.0427105313557,3.148,5.13668154375811,0.41167617645287713,Matera,5
2456328.9455588,2013.09711112,-0.0581081992406,1.41,5.138713882536893,0.4135274566814959,Matera,5
2456328.9543626,2013.09713524,-0.0489106065053,2.468,5.140757498630039,0.41538728725168467,Matera,5
2456355.80542335,2013.17069979,-0.136903989913,4.3,4.5737771795094995,-0.13816836364990095,Matera,5
2456355.82840375,2013.17076275,-0.0445628052968,2.774,4.57901699305239,-0.1329769334395777,Matera,5
2456355.8532347,2013.17083078,-0.0259408837575,1.363,4.584679461555914,-0.1273626507079864,Matera,5
2456355.866309,2013.1708666,-0.00265179932297,1.029,4.587661228893739,-0.12440460443258021,Matera,5
2456355.8858073,2013.17092002,-0.0209139472264,2.423,4.592108450098608,-0.11999071546539694,Matera,5
2456356.8490970503,2013.17355917,-0.0450161582249,0.996,4.812343843779426,0.09978850543490353,Matera,5
2456356.8668324,2013.17360776,-0.0366749650258,1.727,4.8164075952454075,0.10383113829257008,Matera,5
2456356.88185945,2013.17364893,-0.0831047183293,1.609,4.819851016089742,0.10725532490271164,Matera,5
2456356.8969157,2013.17369018,-0.0398429518956,0.931,4.823301338336034,0.1106850987710606,Matera,5
2456356.90644585,2013.17371629,-0.0214323884267,1.374,4.825485396178288,0.11285547101370488,Matera,5
2456461.475336,2013.4602064,0.0032706373912,2.96,1.837052852070118,-0.263121724192253,Matera,5
2456475.7216729,2013.49923746,-0.00987075627029,0.724,5.120573348898295,0.39694351844538595,Matera,5
2456475.7563479,2013.49933246,-0.0961824542302,2.244,5.127405421346747,0.4032049757238371,Matera,5
2456533.6726134,2013.65800716,0.0638992899638,3.376,4.860497565648339,0.14756769009736873,Matera,5
2456533.69056045,2013.65805633,0.0425903910381,2.623,4.86392227801398,0.15095403656464706,Matera,5
2456534.73377425,2013.66091445,-0.00597952664078,2.865,5.062255810798755,0.3427727085401138,Matera,5
2456665.2201683,2014.01841142,0.0522545689326,2.523,1.4789595994072124,0.09170769022539883,Matera,5
2456666.19535705,2014.02108317,-0.0701439267415,3.322,1.6840040337955795,-0.11296605052825037,Matera,5
2456726.1995539498,2014.18547823,0.0614717119914,1.491,1.790217677077262,-0.21766488379337656,Matera,5
2456726.20917535,2014.18550459,0.0824450367671,2.041,1.792057189107016,-0.2194599216013527,Matera,5
2456726.2212605,2014.1855377,0.0122089499217,1.99,1.7943674655724706,-0.22171328935436652,Matera,5
2456726.2311228,2014.18556472,0.0696005934459,2.128,1.796252578869244,-0.22355109072815285,Matera,5
2457036.391782159,2015.03531995,0.135420691369,3.343,4.807142974136857,0.09461226878741517,Matera,5
2457036.4145070594,2015.03538221,-0.0187125092763,2.2,4.811624054800412,0.09907228337174488,Matera,5
2457036.43187741,2015.0354298,-0.0536118632573,2.113,4.815051179459735,0.10248195891169912,Matera,5
2457037.463163043,2015.03825524,-0.0240201836842,3.335,5.021763138198736,0.30446256621677265,Matera,5
2457037.4837417435,2015.03831162,0.103174220918,2.117,5.025958510195379,0.308456068835164,Matera,5
2457066.428979961,2015.11761364,0.010760676263,3.124,4.871187847714426,0.15813230103059153,Matera,5
2457123.2875904143,2015.27339065,0.0561653488857,4.009,4.41220969024533,-0.29569148432295106,Matera,5
2457123.311319065,2015.27345566,-0.0105538254994,3.69,4.417326202764117,-0.29079991531255034,Matera,5
2457123.3235137155,2015.27348907,0.0433089846355,2.951,4.41995683710214,-0.28828196346283835,Matera,5
2457124.3059294964,2015.27618062,0.00824226081192,3.085,4.63450902773045,-0.07780124914826995,Matera,5
2457124.320438247,2015.27622037,0.0587679260951,3.301,4.637717203947375,-0.0746024023759535,Matera,5
2457124.3430682477,2015.27628237,0.0415996426326,1.782,4.642723485080648,-0.0696091579366422,Matera,5
2457126.349079111,2015.28177829,0.0580319279414,1.37,5.097816595027019,0.3759554149794241,Matera,5
2457151.2877596524,2015.35010344,0.0253670328838,2.505,4.117609208243973,-0.5603263595367264,Matera,5
2457151.2949939524,2015.35012326,0.0223803633434,1.021,4.11919761549234,-0.5590100201090699,Matera,5
2457180.260164821,2015.42947989,0.0636352413875,2.632,4.048550488583949,-0.6161447063979494,Matera,5
2457182.2106117327,2015.43482358,-0.0227776652592,1.851,4.495322243683685,-0.21536612418726697,Matera,5
2457182.218638083,2015.43484557,0.0460207575542,2.596,4.497166434739406,-0.2135648448578807,Matera,5
2457182.2410235335,2015.4349069,-0.00336049854935,1.457,4.502310010430516,-0.20853713425253168,Matera,5
2457184.239986247,2015.44038351,-0.115313876273,3.257,4.961962094111576,0.2469903213119623,Matera,5
2457184.250166097,2015.4404114,-0.0770273095387,2.479,4.964302511410067,0.24925754915572612,Matera,5
2457198.9598308136,2015.48071185,-0.00821172058762,3.157,1.760967616574482,-0.18902709949408547,Matera,5
2457892.75044045,2017.37876833,0.064440738557,3.336,4.759135180120348,0.0467291765737619,Matera,5
2457892.7779651,2017.37884374,-0.0389848834294,3.213,4.7648295773137175,0.0524165648184634,Matera,5
2457892.7943463,2017.37888862,0.00110448539078,2.539,4.76822096975999,0.055802987213706766,Matera,5
2457920.72187235,2017.45540239,0.0546928757411,3.56,4.446863871293333,-0.2624160108630756,Matera,5
2457979.71794655,2017.61703547,-0.0243533736485,3.082,4.521989604894541,-0.18925106832723237,Matera,5
2457979.7296667,2017.61706758,0.0177441948634,2.856,4.524644367379793,-0.1866436169324529,Matera,5
2457980.63155615,2017.61953851,0.0200498217326,3.19,4.730445840673282,0.018055879064093144,Matera,5
2457980.645021,2017.6195754,-0.16312240422,2.801,4.733540214682389,0.021149657245082887,Matera,5
2457980.6644025003,2017.6196285,-0.00210534393967,3.203,4.737995383210494,0.025603604616274082,Matera,5
2457981.7057183,2017.62248142,0.0143789166194,2.619,4.979116976353476,0.2635765522440942,Matera,5
2457981.7169165,2017.6225121,-0.0653121358174,3.107,4.981727286189315,0.26609365673483293,Matera,5
2457981.72584075,2017.62253655,-0.117710221412,3.211,4.983807775792437,0.2680985614894261,Matera,5
2457981.7354877,2017.62256298,-0.0402208453435,3.416,4.9860569848685925,0.270264750396478,Matera,5
2458010.67213655,2017.70184147,-0.0651379710454,2.245,4.920978252191276,0.20707995708469426,Matera,5
2458010.69494905,2017.70190397,0.0147650355083,2.446,4.926236770436128,0.2122216050102381,Matera,5
2458010.7082241,2017.70194034,-0.0885571128148,2.985,4.929296642012359,0.21521077934476657,Matera,5
2458010.7177652,2017.70196648,-0.0856842881459,2.334,4.931495769727924,0.21735785414057596,Matera,5
2458010.73153665,2017.70200421,-0.0398625022191,3.43,4.9346698374257025,0.22045493607082436,Matera,5
2458011.6528514,2017.70452836,-0.0837979203481,2.266,5.146637196586131,0.4207285121395453,Matera,5
2458011.6720869,2017.70458106,-0.0702806597966,1.486,5.151053177892711,0.42473051588268823,Matera,5
2458011.70210815,2017.70466331,-0.092550743224,3.296,5.157944381144236,0.43095912453260066,Matera,5
2458039.64894635,2017.78122999,-0.034911740424,2.514,4.855386511306787,0.14251068635711914,Matera,5
2458039.6744854,2017.78129996,0.0589723700267,2.965,4.86114959173346,0.1482125463599141,Matera,5
2458039.68734435,2017.78133519,-0.100764501693,2.544,4.864050448830191,0.15108073740334454,Matera,5
2458039.7010136,2017.78137264,-0.0729529744405,2.261,4.867133468479206,0.15412764554556643,Matera,5
2458039.71198185,2017.78140269,-0.00496589005173,2.337,4.869606821345659,0.15657097025391867,Matera,5
2458039.73864875,2017.78147575,0.0101540201884,0.762,4.875618484621059,0.1625056249464435,Matera,5
2458039.74625535,2017.78149659,-0.000554192664032,1.606,4.8773328262610125,0.1641969392732191,Matera,5
2458067.5960291,2017.85779734,0.00400508582413,3.289,4.54150073614116,-0.17005772220703988,Matera,5
2458067.61140655,2017.85783947,0.0215232485515,3.212,4.544976262871971,-0.16663179944918532,Matera,5
2458067.62348805,2017.85787257,0.0559675806743,1.568,4.547705890578474,-0.16393971671546798,Matera,5
2458157.5955829,2018.10437146,0.00587309539139,0.0619324718317995,4.7972732844505455,0.08478240400030877,Matera,5120180208025512904000026321896038230307941055002398008
2458157.5955829,2018.10437146,0.00587309539139,2.398,4.7972732844505455,0.08478240400030877,Matera,5
2458157.5955829,2018.10437146,0.00590301692306,0.0619324718317995,4.7972732844505455,0.08478240400030877,Matera,5120180208025512904000026321896038230307941055002398008
2458157.5955829,2018.10437146,0.00590301692306,2.398,4.7972732844505455,0.08478240400030877,Matera,5
2458157.6087229,2018.10440746,0.0426025503856,0.0619324718317995,4.799839981253282,0.08733957730764637,Matera,5120180208031408804000026312035836370307941102003350010
2458157.6087229,2018.10440746,0.0426025503856,0.01,4.799839981253282,0.08733957730764637,Matera,5
2458157.6087229,2018.10440746,0.0424627178889,0.0619324718317995,4.799839981253282,0.08733957730764637,Matera,5120180208031408804000026312035836370307941102003350010
2458157.6087229,2018.10440746,0.0424627178889,0.01,4.799839981253282,0.08733957730764637,Matera,5
2458157.6171252,2018.10443048,0.0722190254909,0.0619324718317995,4.801480849182246,0.08897405650780174,Matera,5120180208032615304000026315887010730407941003001163001
2458157.6171252,2018.10443048,0.0722190254909,1.163,4.801480849182246,0.08897405650780174,Matera,5
2458157.6171252,2018.10443048,0.0724289530498,0.0619324718317995,4.801480849182246,0.08897405650780174,Matera,5120180208032615304000026315887010730407941003001163001
2458157.6171252,2018.10443048,0.0724289530498,1.163,4.801480849182246,0.08897405650780174,Matera,5
2458157.62818105,2018.10446077,0.019094836114,0.0619324718317995,4.803639458978266,0.09112389617489312,Matera,5120180208034211304000026300647742620307941045001823005
2458157.62818105,2018.10446077,0.019094836114,1.823,4.803639458978266,0.09112389617489312,Matera,5
