date_julian,date_julian_year,residual_m,sigma_m,elongation_rad,cos_elong_rad,station,reflector,residual_corrected_m
2455882.58522065,2011.87694581,0.069382464156,0.96,4.3794235177436835,-0.3268470526984925,APO,5,0.069382464156
2455882.5867792,2011.87695008,0.0343340985631,0.86,4.379751852609155,-0.3265367332754064,APO,5,0.0343340985631
2455895.04578045,2011.91108433,-0.00995429827227,3.034,0.9845167298377984,0.5532657454104561,APO,5,-0.00995429827227
2455895.04884645,2011.91109273,0.011918818221,3.532,0.9851730998497876,0.552718866892598,APO,5,0.011918818221
2455895.0523176,2011.91110224,0.0153173558568,3.432,0.9859161198862694,0.5520995054202464,APO,5,0.0153173558568
2455895.05555515,2011.91111111,0.0116520278309,3.531,0.9866090557368185,0.5515216180917323,APO,5,0.0116520278309
2455895.0590263,2011.91112062,-0.0558009989406,3.232,0.9873519025345684,0.5509018124483118,APO,5,-0.0558009989406
2455895.06226385,2011.91112949,0.00170544312941,3.231,0.9880446767506736,0.5503235116733078,APO,5,0.00170544312941
2455895.06509625,2011.91113725,-0.0130636341716,3.33,0.9886506925156217,0.5498174168686293,APO,5,-0.0130636341716
2455895.0672388,2011.91114312,0.0238564364766,72.983,0.9891090694828256,0.5494344837772905,APO,5,0.0238564364766
2455913.5335232,2011.96173568,0.00854877160536,6.157,4.712312637028251,-7.634335636438247e-05,APO,5,0.00854877160536
2455913.5374579,2011.96174646,0.0138000600194,6.256,4.713203804766176,0.0008148242913209,APO,5,0.0138000600194
2455913.54087065,2011.96175581,-0.0145877249385,6.254,4.713976806007632,0.0015878249557404,APO,5,-0.0145877249385
2455913.54427975,2011.96176515,0.0234152428959,6.156,4.714749026448565,0.0023600438730385,APO,5,0.0234152428959
2455913.5477509,2011.96177466,-0.0272276051189,6.056,4.715535349600016,0.0031463640240083,APO,5,-0.0272276051189
2455913.550065,2011.961781,0.0622148864125,6.057,4.716059591508591,0.0036706028813132,APO,5,0.0622148864125
2455913.5521455,2011.9617867,0.0385378949498,6.056,4.716530931195484,0.0041419389677543,APO,5,0.0385378949498
2455913.5551531,2011.96179494,0.0602774970387,5.76,4.717212336585307,0.0048233374982642,APO,5,0.0602774970387
2455913.5582775,2011.9618035,-0.00427290274157,5.662,4.717920242285798,0.0055312336964556,APO,5,-0.00427290274157
2455913.56353715,2011.96181791,0.0933810822819,5.662,4.719112025862906,0.0067229948321265,APO,5,0.0933810822819
2455924.01847305,2011.99046157,0.0545291058873,2.82,0.8293211398979992,0.6753765566900597,APO,5,0.0545291058873
2455924.0263388,2011.99048312,0.0686831824635,2.321,0.8309595544335338,0.6741673641670164,APO,5,0.0686831824635
2455924.0299231,2011.99049294,0.11108711885,2.721,0.8317060217480927,0.673615851598085,APO,5,0.11108711885
2455924.03339425,2011.99050245,0.0264079921101,2.821,0.832428845185456,0.6730814501330125,APO,5,0.0264079921101
2455924.0358799,2011.99050926,-0.103414023652,72.813,0.8329464027531568,0.6726985907999598,APO,5,-0.103414023652
2455931.323345921,2012.0104463,-0.0544114954616,0.737,2.2451773887193296,-0.6244139878064511,APO,5,-0.0544114954616
2455931.330475601,2012.01046578,-0.0282213337566,0.937,2.2465395208785033,-0.6254773608843135,APO,5,-0.0282213337566
2455931.3338391413,2012.01047497,-0.0515979178096,1.136,2.2471821732301223,-0.6259786562470284,APO,5,-0.0515979178096
2455931.3387106014,2012.01048828,-0.0668285734798,1.134,2.2481129861270395,-0.6267042702706925,APO,5,-0.0668285734798
2455934.330317836,2012.01866207,0.0702475659703,72.221,2.8355118551751737,-0.9535218391369438,APO,5,0.0702475659703
2455934.333794836,2012.01867157,0.0684100739812,72.219,2.8362168880119967,-0.9537340453904076,APO,5,0.0684100739812
2455934.3400570964,2012.01868868,0.0921742074345,0.024,2.837486836324902,-0.95411508817446,APO,5,0.0921742074345
2455934.3495694366,2012.01871467,0.0487044207905,72.218,2.8394162428874448,-0.9546910536921934,APO,5,0.0487044207905
2455953.087386549,2012.06991089,0.00443617032515,72.604,0.6863156188273587,0.7735860206039109,APO,5,0.00443617032515
2455953.0944027696,2012.06993006,0.0185127608632,0.553,0.6877290716280671,0.7726895553999437,APO,5,0.0185127608632
2455953.10432137,2012.06995716,0.017703687415,72.599,0.6897267942268535,0.7714198918445098,APO,5,0.017703687415
2455953.11255637,2012.06997966,0.105475222335,72.59,0.6913850383165192,0.7703636471392112,APO,5,0.105475222335
2455954.090138741,2012.07265065,0.0317741982792,72.566,0.8858680898498745,0.6326174352106688,APO,5,0.0317741982792
2455954.097209861,2012.07266997,0.0324666850422,72.578,0.887258507857478,0.6315399947357788,APO,5,0.0324666850422
2455954.1032415414,2012.07268645,0.0478059403752,1.65,0.8884443620484808,0.6306201067962666,APO,5,0.0478059403752
2455958.0958002475,2012.08359508,0.0599542014454,0.748,1.650300701458133,-0.0794206439927249,APO,5,0.0599542014454
2455958.1011914276,2012.08360981,0.0402595155095,72.57,1.6513180342541158,-0.0804347219555851,APO,5,0.0402595155095
2455958.104902668,2012.08361995,0.0229326836918,0.748,1.652018373501793,-0.0811327722363735,APO,5,0.0229326836918
2455958.108149088,2012.08362882,0.0442769877766,0.648,1.6526310086705234,-0.0817433724686447,APO,5,0.0442769877766
2455958.111746868,2012.08363865,0.0287813298558,0.648,1.6533099614560616,-0.0824200341851638,APO,5,0.0287813298558
2455958.114821268,2012.08364705,0.0499527804707,0.847,1.653890155057984,-0.0829982398786798,APO,5,0.0499527804707
2455958.1186459684,2012.0836575,-0.0126639254238,0.846,1.6546119566408262,-0.0837175293416349,APO,5,-0.0126639254238
2455958.1218374884,2012.08366622,-0.0330825693752,0.846,1.65521427496859,-0.0843177180244035,APO,5,-0.0330825693752
2455958.1252559284,2012.08367556,0.0226452700947,0.846,1.6558594300394454,-0.0849605580546381,APO,5,0.0226452700947
2455958.1286780285,2012.08368491,0.0173588149403,0.846,1.6565052877005968,-0.0856040627334335,APO,5,0.0173588149403
2455958.1322172484,2012.08369458,-0.00497731043352,0.946,1.6571732620718098,-0.0862695659803606,APO,5,-0.00497731043352
2455967.3527311003,2012.10888724,0.0483985297536,0.005,3.5860967633212373,-0.9028240142820384,APO,5,0.0483985297536
2455967.367404041,2012.10892733,0.0256065480565,0.038,3.589506044403593,-0.9013527445285564,APO,5,0.0256065480565
2455985.177857644,2012.15758977,-0.0524543173458,3.943,1.1207865113297055,0.4349743723974666,APO,5,-0.0524543173458
2455985.1867880444,2012.15761417,-0.0710366614009,72.298,1.1224680438586807,0.4334596342408661,APO,5,-0.0710366614009
2455985.1908469843,2012.15762526,-0.0482511170055,72.293,1.123232301188824,0.4327707796602914,APO,5,-0.0482511170055
2455985.1950816046,2012.15763683,-0.117879355683,72.285,1.124029628914916,0.4320518480433757,APO,5,-0.117879355683
2455985.1985622644,2012.15764634,-0.0646633751537,72.293,1.1246849885984869,0.4314607199800291,APO,5,-0.0646633751537
2455985.2022149446,2012.15765632,-0.0616151936199,4.442,1.1253727311851334,0.4308401835854363,APO,5,-0.0616151936199
2455990.1913733827,2012.1712879,0.0426123492573,0.087,2.0910526792243704,-0.4971025890697258,APO,5,0.0426123492573
2455990.1988544227,2012.17130834,-0.0576878435756,0.226,2.092588684451181,-0.4984347812369529,APO,5,-0.0576878435756
2455990.207202883,2012.17133115,-0.0566067345287,0.064,2.0943032539539423,-0.4999204548093867,APO,5,-0.0566067345287
2455990.210800663,2012.17134098,0.0321656815861,72.715,2.0950423015960222,-0.5005603861951301,APO,5,0.0321656815861
2455990.216367523,2012.17135619,-0.0207637198116,0.227,2.0961860132065793,-0.5015501715910425,APO,5,-0.0207637198116
2455990.218512283,2012.17136205,0.00144604371534,0.127,2.096626712655854,-0.5019313845541232,APO,5,0.00144604371534
2455993.4469434856,2012.1801829,-0.0246947653438,0.005,2.7999522937100227,-0.9422063585546366,APO,5,-0.0246947653438
2456002.674996937,2012.20539616,0.0874079816197,7.615,4.9581402046659155,0.2432850469928046,APO,5,0.0874079816197
2456002.6797549375,2012.20540916,0.0254871003483,7.716,4.959176430296016,0.2442900082598232,APO,5,0.0254871003483
2456002.6832319377,2012.20541866,0.0653561704014,7.615,4.959933608038444,0.2450241750980804,APO,5,0.0653561704014
2456002.687177418,2012.20542944,0.0808024756764,72.775,4.960792740027986,0.2458570276111607,APO,5,0.0808024756764
2456002.6903652777,2012.20543815,0.0240496747349,7.616,4.961486848687584,0.2465297720919294,APO,5,0.0240496747349
2456002.692974858,2012.20544528,-0.0607171900417,7.716,4.962055011840463,0.2470803591924775,APO,5,-0.0607171900417
2456002.696107818,2012.20545384,0.049345647559,72.776,4.962737086074396,0.2477412281846304,APO,5,0.049345647559
2456014.2581104035,2012.23704401,0.0612070910786,10.118,0.98064643258635,0.5564855698575244,APO,5,0.0612070910786
2456014.260544304,2012.23705066,0.000829493269787,10.218,0.9811057249410275,0.5561039047817823,APO,5,0.000829493269787
2456014.2627476235,2012.23705668,-0.0386459477092,10.018,0.9815215110869696,0.5557582915445008,APO,5,-0.0386459477092
2456014.2653023037,2012.23706366,0.035623108611,10.018,0.982003609031824,0.5553574377781572,APO,5,0.035623108611
2456014.2674470637,2012.23706952,0.0602708213185,9.918,0.9824083560036284,0.5550207999571585,APO,5,0.0602708213185
2456014.269650384,2012.23707554,0.0223129145955,72.777,0.982824159603426,0.5546748713892548,APO,5,0.0223129145955
2456014.272084284,2012.23708219,0.0389932744359,9.818,0.98328348402827,0.5542926241128306,APO,5,0.0389932744359
2456014.275217244,2012.23709075,0.0520650498723,72.788,0.9838747446634688,0.5538004080996128,APO,5,0.0520650498723
2456014.2777097044,2012.23709756,0.076030647025,9.718,0.984345136619909,0.553408675240529,APO,5,0.076030647025
2456014.2802021643,2012.23710437,0.051803504691,9.717,0.9848155356868646,0.5530168140052196,APO,5,0.051803504691
2456018.2634242103,2012.24798749,-0.0277287609722,11.421,1.7611946519068806,-0.1892500369306294,APO,5,-0.0277287609722
2456018.2655689702,2012.24799335,0.00585941003309,72.612,1.7616344992494226,-0.189681917440424,APO,5,0.00585941003309
2456018.2679479704,2012.24799985,0.00357035325514,11.62,1.7621224223706071,-0.1901609600094073,APO,5,0.00357035325514
2456018.2703233105,2012.24800634,-0.0134598858501,11.52,1.7626096345050817,-0.1906392593596867,APO,5,-0.0134598858501
2456018.2726437505,2012.24801268,-0.0448888189937,11.52,1.76308562425087,-0.1911064979165838,APO,5,-0.0448888189937
2456018.2749641906,2012.24801902,0.0150950305318,11.52,1.7635616518705342,-0.1915737303475859,APO,5,0.0150950305318
2456018.2775152107,2012.24802599,0.0312654130314,0.095,1.7640850256648188,-0.1920873840687287,APO,5,0.0312654130314
2456018.281167891,2012.24803597,0.0538642756795,11.52,1.764834498620108,-0.1928228461905221,APO,5,0.0538642756795
2456018.283257751,2012.24804168,0.0544278972005,11.32,1.7652633475186656,-0.193243629388983,APO,5,0.0544278972005
2456018.284879131,2012.24804611,0.0436113231038,11.22,1.7655960833753614,-0.1935700827388874,APO,5,0.0436113231038
2456018.286734751,2012.24805118,-0.000390613808765,11.32,1.76597691220665,-0.1939436946993452,APO,5,-0.000390613808765
2456018.288418351,2012.24805578,0.117477094397,11.32,1.7663224584047827,-0.1942826683096738,APO,5,0.117477094397
2456023.4528761543,2012.26216632,0.0302847974156,72.582,2.9321877544741675,-0.9781547962051764,APO,5,0.0302847974156
2456023.4558919943,2012.26217456,0.00338903592573,72.584,2.9329239639509734,-0.9783075727420764,APO,5,0.00338903592573
2456023.4582709945,2012.26218106,-0.0591803438808,72.584,2.933504739657978,-0.978427719875808,APO,5,-0.0591803438808
2456023.462853315,2012.26219358,0.0891301982258,72.585,2.9346234721858537,-0.9786582258731008,APO,5,0.0891301982258
2456023.467201395,2012.26220546,-0.0154345877315,72.59,2.93568510107032,-0.9788758334534792,APO,5,-0.0154345877315
2456023.469752415,2012.26221243,0.0668410413121,72.588,2.9363079970908803,-0.9790029981389315,APO,5,0.0668410413121
2456023.472244875,2012.26221924,-0.101603592172,10.218,2.9369166212469264,-0.9791268823155216,APO,5,-0.101603592172
2456024.521098428,2012.26508496,0.105243479476,72.787,3.1948701900518484,-0.9985810877332936,APO,5,0.105243479476
2456024.523301748,2012.26509098,-0.0995137341167,7.817,3.1954147661094385,-0.9985519397167396,APO,5,-0.0995137341167
2456024.5266067283,2012.26510001,-0.0968548901225,7.817,3.1962316420047854,-0.9985076617991616,APO,5,-0.0968548901225
2456029.708405612,2012.27925793,-0.000656793060673,3.549,4.437775373640863,-0.2711750420884868,APO,5,-0.000656793060673
2456029.7108395123,2012.27926458,0.0213211083981,72.44,4.438322853010528,-0.2706480361297832,APO,5,0.0213211083981
2456029.7130428324,2012.2792706,-0.0167842602161,72.437,4.438818431442177,-0.270170920278128,APO,5,-0.0167842602161
2456029.715421832,2012.2792771,-0.0415808653263,72.432,4.439353487575308,-0.2696557229622432,APO,5,-0.0415808653263
2456029.7198284725,2012.27928914,-0.0113079046635,3.251,4.440344475536566,-0.2687013121176777,APO,5,-0.0113079046635
2456029.7222074727,2012.27929564,0.0124644542309,72.438,4.440879422926376,-0.2681859997720932,APO,5,0.0124644542309
2456029.724410793,2012.27930166,-0.00553769821204,3.252,4.441374832471094,-0.2677087055989267,APO,5,-0.00553769821204
2456029.726731233,2012.279308,-0.0314852690128,3.352,4.441896540664761,-0.2672060033991622,APO,5,-0.0314852690128
2456029.728352613,2012.27931243,-0.00446207279242,3.252,4.442261056545712,-0.2668547237789883,APO,5,-0.00446207279242
2456032.719436467,2012.28748479,-0.0229713415531,71.723,5.086702355180673,0.3656335328101633,APO,5,-0.0229713415531
2456032.7231477075,2012.28749493,-0.0436975454716,0.005,5.087470828614071,0.3663486882603878,APO,5,-0.0436975454716
2456032.7256987276,2012.2875019,-0.02540654892,71.72,5.0879990206364045,0.3668401080007376,APO,5,-0.02540654892
2456032.7281362875,2012.28750856,-0.0686929916767,71.731,5.0885036911235595,0.3673095481485411,APO,5,-0.0686929916767
2456032.730917888,2012.28751616,-0.0351414179233,0.005,5.089079556311792,0.367845098710388,APO,5,-0.0351414179233
2456042.316359371,2012.31370589,0.00190096145593,16.42,0.6636336871871242,0.7877591461532364,APO,5,0.00190096145593
2456042.319722911,2012.31371508,0.00649791007959,72.855,0.6642720640161973,0.7873657561456343,APO,5,0.00649791007959
2456042.323317031,2012.3137249,0.0433631444546,16.32,0.6649542218065326,0.7869450321562294,APO,5,0.0433631444546
2456042.326739131,2012.31373425,0.00924937969171,72.864,0.665603748254607,0.7865440933564043,APO,5,0.00924937969171
2456042.3303332515,2012.31374407,0.0267855430218,16.12,0.6662859434531118,0.786122631552607,APO,5,0.0267855430218
2456042.333059951,2012.31375152,-0.0226195549396,72.87,0.666803507466898,0.7858026352004926,APO,5,-0.0226195549396
2456042.3388024913,2012.31376721,0.0243106389614,15.821,0.667893554478343,0.7851279991130047,APO,5,0.0243106389614
2456046.3268923378,2012.32466363,0.0358793044659,12.523,1.4489009246313564,0.1215937627626295,APO,5,0.0358793044659
2456046.329212778,2012.32466997,-0.00712210887946,12.523,1.4493768694818938,0.121121335692662,APO,5,-0.00712210887946
2456046.331588118,2012.32467646,0.0190846229168,12.523,1.449864110062013,0.1206376679611354,APO,5,0.0190846229168
2456046.3340256778,2012.32468312,0.0672692561718,12.523,1.4503641504804594,0.120141264473042,APO,5,0.0672692561718
2456046.336404678,2012.32468962,0.0622162128063,12.622,1.4508522141604958,0.1196567216427918,APO,5,0.0622162128063
2456046.338780018,2012.32469611,0.0285814309689,12.522,1.4513395626308,0.1191728604224101,APO,5,0.0285814309689
2456046.340924778,2012.32470197,-0.00402230972327,12.422,1.451779633626938,0.1187359140572911,APO,5,-0.00402230972327
2456046.343245218,2012.32470831,0.0308049226376,12.422,1.4522557841624026,0.1182631184307597,APO,5,0.0308049226376
2456046.3457376785,2012.32471512,0.0626724267574,12.422,1.4527672709523751,0.1177552056572796,APO,5,0.0626724267574
2456046.348116678,2012.32472162,0.0695850158306,12.322,1.4532555107387948,0.1172703487083935,APO,5,0.0695850158306
2456046.3503199983,2012.32472764,0.0548143888088,12.322,1.453707727944845,0.1168212398128616,APO,5,0.0548143888088
2456049.3300944525,2012.3328691,0.0202081704708,13.017,2.097625100123966,-0.5027946470060326,APO,5,0.0202081704708
2456049.3320671925,2012.33287449,-0.0327891802219,72.521,2.098074656145921,-0.5031831950587247,APO,5,-0.0327891802219
2456049.335083033,2012.33288273,-0.0109275078205,13.017,2.0987619791992023,-0.5037770468338661,APO,5,-0.0109275078205
2456049.3375169327,2012.33288938,0.0633154416653,12.916,2.0993167293129087,-0.5042561811427696,APO,5,0.0633154416653
2456049.342677533,2012.33290348,0.0471923852535,12.817,2.100493125665733,-0.5052717138937513,APO,5,0.0471923852535
2456049.345810493,2012.33291204,0.0128616595837,12.917,2.1012074120653392,-0.5058879857574625,APO,5,0.0128616595837
2456049.348189493,2012.33291854,-0.0333369469074,72.529,2.1017498557200587,-0.5063558227589061,APO,5,-0.0333369469074
2456049.3506233934,2012.33292519,0.0438093448254,12.717,2.102304864847884,-0.5068343427917097,APO,5,0.0438093448254
2456049.3549714736,2012.33293707,0.0336686874004,12.817,2.1032964894343653,-0.507688916963862,APO,5,0.0336686874004
2456052.543043854,2012.34164765,0.0174847150417,13.117,2.866251695908004,-0.962332555673916,APO,5,0.0174847150417
2456052.5456534345,2012.34165478,-0.0519216751484,0.013,2.8668981436699377,-0.9625081076137062,APO,5,-0.0519216751484
2456052.5498880544,2012.34166635,0.00404482131921,13.217,2.8679471889038024,-0.9627921345189387,APO,5,0.00404482131921
2456052.5521499347,2012.34167253,0.0361768508526,0.053,2.8685075468016983,-0.9629434161792244,APO,5,0.0361768508526
2456052.5551657747,2012.34168077,-0.0394664501575,72.928,2.8692547129742096,-0.9631446607062696,APO,5,-0.0394664501575
2456052.572503195,2012.34172814,-0.00170571559943,13.217,2.873550505335181,-0.9642912694863957,APO,5,-0.00170571559943
2456052.5754604754,2012.34173622,0.029894402084,0.081,2.87428333094634,-0.9644850950114044,APO,5,0.029894402084
2456062.747405997,2012.36952842,0.0365765596005,4.641,5.186310401877509,0.4563790093306856,APO,5,0.0365765596005
2456062.751175797,2012.36953872,-0.0170911049274,72.957,5.187053011340374,0.4570396465476913,APO,5,-0.0170911049274
2456062.754769917,2012.36954854,0.051800777969,72.964,5.187760961635774,0.4576692157495239,APO,5,0.051800777969
2456062.760395338,2012.36956391,0.0459409261318,4.637,5.188868924435715,0.4586540493324054,APO,5,0.0459409261318
2456062.7634697375,2012.36957231,0.0136325860592,4.337,5.189474394821379,0.4591919952434196,APO,5,0.0136325860592
2456062.770775098,2012.36959227,0.0243474746319,4.239,5.190912959047475,0.4604694495598805,APO,5,0.0243474746319
2456072.394141502,2012.39588562,0.0528272891613,16.321,0.7523121273469928,0.7301108788813148,APO,5,0.0528272891613
2456072.3973879223,2012.39589449,0.0286007428738,16.221,0.7529545933218087,0.7296717127945719,APO,5,0.0286007428738
2456072.400868582,2012.395904,0.0573629642101,16.122,0.7536434574731461,0.7292004960344544,APO,5,0.0573629642101
2456072.4036501823,2012.3959116,0.0814625526043,72.345,0.7541940007814094,0.7288236486990962,APO,5,0.0814625526043
2456072.4062012024,2012.39591857,-0.0079875683216,72.352,0.7546989314662076,0.728477829028178,APO,5,-0.0079875683216
2456072.4089279026,2012.39592602,0.0319351459118,15.922,0.7552386609719963,0.7281079707836492,APO,5,0.0319351459118
2456072.4107835223,2012.39593109,-0.00952262634314,16.122,0.755605982100328,0.7278561368254786,APO,5,-0.00952262634314
2456072.4131625225,2012.39593759,0.0312046313854,16.022,0.756076924932666,0.7275331165592653,APO,5,0.0312046313854
2456072.415654983,2012.3959444,0.0895212197872,72.36,0.7565703501072296,0.7271945025322413,APO,5,0.0895212197872
2456078.4126676526,2012.41232968,0.0498817468258,15.518,2.036866764654654,-0.4493793247968668,APO,5,0.0498817468258
2456078.4158555125,2012.41233839,0.0781147981259,15.318,2.0376076426147254,-0.4500410580951032,APO,5,0.0781147981259
2456078.4192776126,2012.41234774,-0.0335393642811,15.818,2.038403033264701,-0.4507512057675795,APO,5,-0.0335393642811
2456078.4232779928,2012.41235867,0.012868812141,15.818,2.039332929093586,-0.4515810819259067,APO,5,0.012868812141
2456078.427223473,2012.41236945,-0.0368648266224,15.818,2.0402501655782057,-0.4523992778360397,APO,5,-0.0368648266224
2456081.5936066927,2012.42102077,-0.0236513113407,0.054,2.8029734170437024,-0.9432142334868316,APO,5,-0.0236513113407
2456089.7720562913,2012.44336626,0.0373440290066,15.02,4.677328040275277,-0.0350537573267284,APO,5,0.0373440290066
2456092.813066208,2012.45167503,0.0932953858944,14.441,5.270533589066739,0.5296132947478854,APO,5,0.0932953858944
2456092.816488308,2012.45168438,0.0407188439938,14.642,5.27118475944964,0.5301655306761957,APO,5,0.0407188439938
2456092.823969348,2012.45170482,0.114395906982,14.743,5.272608206779353,0.5313719258382822,APO,5,0.114395906982
2456104.465650136,2012.48351269,0.0755787396999,19.621,1.3079638175717188,0.2598168254662311,APO,5,0.0755787396999
2456104.4697090765,2012.48352378,0.0935383344265,19.421,1.3088555715784198,0.2589555929552417,APO,5,0.0935383344265
2456105.467355568,2012.48624959,-0.0411545729069,20.419,1.5304239684697598,0.0403613918839542,APO,5,-0.0411545729069
2456105.497916569,2012.48633309,-0.0435689186481,73.097,1.5372867883573909,0.033503267539979,APO,5,-0.0435689186481
2456110.686544419,2012.5005097,-0.00687546485938,0.04,2.757466850056323,-0.927126390963008,APO,5,-0.00687546485938
2456110.689677379,2012.50051826,-0.0157843326954,0.06,2.7582226367157148,-0.927409356278188,APO,5,-0.0157843326954
2456110.692923799,2012.50052713,-0.0174630379108,0.037,2.759005790137251,-0.9277020087942464,APO,5,-0.0174630379108
2456149.93694198,2012.60775122,-0.01086885685,14.151,4.835070532609197,0.1223740418959355,APO,5,-0.01086885685
2456149.94111804,2012.60776263,0.0027990842434,73.419,4.835860709774028,0.1231582418448852,APO,5,0.0027990842434
2456149.9448292805,2012.60777277,-0.0494952892689,73.422,4.836562935671935,0.1238550913055229,APO,5,-0.0494952892689
2456149.948599081,2012.60778307,0.0030478740307,73.42,4.837276242141463,0.1245628739712245,APO,5,0.0030478740307
2456149.9515563603,2012.60779115,-0.0258733724979,14.051,4.837835806934567,0.1251180611850174,APO,5,-0.0258733724979
2456149.954802781,2012.60780002,-0.0611348843006,14.051,4.838450082005153,0.1257274855522565,APO,5,-0.0611348843006
2456149.9573538005,2012.60780699,0.0132960582348,14.051,4.83893277621548,0.1262063348298143,APO,5,0.0132960582348
2456149.959674241,2012.60781333,0.026659658012,13.951,4.839371841283274,0.1266418769599611,APO,5,0.026659658012
2456149.962283821,2012.60782046,-0.0573942160038,14.05,4.839865616432625,0.1271316610223465,APO,5,-0.0573942160038
2456149.9641980007,2012.60782569,-0.0242961143879,13.95,4.8402278107112116,0.1274909080557529,APO,5,-0.0242961143879
2456150.936733232,2012.61048289,-0.0120962356953,14.255,5.024509132994737,0.3070770418084088,APO,5,-0.0120962356953
2456150.9402138917,2012.6104924,-0.0486694073109,14.356,5.025170470695706,0.307706359554271,APO,5,-0.0486694073109
2456150.9439836917,2012.6105027,-0.0511760210422,14.356,5.025886767452673,0.3083878235760494,APO,5,-0.0511760210422
2456150.948390332,2012.61051474,0.00842063671075,14.356,5.026724098013577,0.3091842350432621,APO,5,0.00842063671075
2456150.951984452,2012.61052456,0.00940816646539,14.356,5.027407059680504,0.3098336609059621,APO,5,0.00940816646539
2456150.955406552,2012.61053391,-0.00826163047828,14.356,5.028057352776852,0.3104518880296615,APO,5,-0.00826163047828
2456150.958250372,2012.61054168,-0.0563104843525,14.456,5.028597770900651,0.3109655582452154,APO,5,-0.0563104843525
2456150.9604536924,2012.6105477,-0.0369538759617,14.556,5.029016482103726,0.3113634829706799,APO,5,-0.0369538759617
2456150.9628875926,2012.61055435,0.00618641620599,14.356,5.029479020938382,0.311802996090387,APO,5,0.00618641620599
2456150.9651494725,2012.61056053,-0.00322837585486,14.456,5.029908877474125,0.3122113940714573,APO,5,-0.00322837585486
2456150.9669465325,2012.61056544,-0.0284438824085,14.656,5.030250403663043,0.3125358300585812,APO,5,-0.0284438824085
2456164.5632686825,2012.64771386,0.0148439908596,14.861,1.6817369714992396,-0.1107132116725892,APO,5,0.0148439908596
2456164.566807903,2012.64772353,-0.0276619886783,14.861,1.6825483360163207,-0.1115195517113964,APO,5,-0.0276619886783
2456164.569476043,2012.64773082,-0.0154224132923,14.761,1.6831600006262009,-0.1121273800047124,APO,5,-0.0154224132923
2456164.577304783,2012.64775221,0.0327597165676,14.661,1.684954694630517,-0.1139105748498607,APO,5,0.0327597165676
2456164.5802035034,2012.64776013,3.55744930382e-05,14.562,1.6856192000896173,-0.1145707298493728,APO,5,3.55744930382e-05
2456164.582465383,2012.64776631,-0.0272737240223,14.563,1.6861377119304564,-0.1150858119136759,APO,5,-0.0272737240223
2456164.5848407233,2012.6477728,-0.0438819622425,14.463,1.686682229873668,-0.115626694748419,APO,5,-0.0438819622425
2456164.5871026036,2012.64777898,0.0171995664211,14.463,1.6872007352538536,-0.1161417068121711,APO,5,0.0171995664211
2456164.5893059233,2012.647785,-0.0154954885868,14.363,1.6877058133196203,-0.1166433520042197,APO,5,-0.0154954885868
2456164.5918020434,2012.64779182,0.0295700336071,14.662,1.6882780078072757,-0.1172116214898153,APO,5,0.0295700336071
2456164.5944665237,2012.6477991,-0.0361120199589,14.463,1.688888791808782,-0.1178181734322902,APO,5,-0.0361120199589
2456164.5967284036,2012.64780528,-0.03885526413,14.363,1.6894072834129412,-0.1183330379783729,APO,5,-0.03885526413
2456167.577201918,2012.65594865,0.000579764899838,14.554,2.368395753065808,-0.7156815297101169,APO,5,0.000579764899838
2456167.579924958,2012.65595609,-0.00149459594764,14.654,2.3690104258475455,-0.7161106984060958,APO,5,-0.00149459594764
2456167.5829407983,2012.65596433,-0.0838747715382,73.385,2.369691175374097,-0.7165856865716893,APO,5,-0.0838747715382
2456167.5868862784,2012.65597511,-0.0320910906223,14.652,2.370581740189075,-0.7172065704564627,APO,5,-0.0320910906223
2456167.5900741383,2012.65598382,0.0403875613781,14.552,2.371301274057396,-0.7177077995774602,APO,5,0.0403875613781
2456167.5943636587,2012.65599554,0.00125282054864,14.552,2.3722694324521783,-0.7183816347776701,APO,5,0.00125282054864
2456167.5980199985,2012.65600553,-0.0437403416065,73.397,2.373094650974137,-0.7189554527236702,APO,5,-0.0437403416065
2456167.601207859,2012.65601424,0.00932519679986,73.39,2.3738141140991447,-0.719455333877594,APO,5,0.00932519679986
2456167.762881044,2012.65645597,0.0428109670254,73.487,2.410274674299826,-0.7442948350215495,APO,5,0.0428109670254
2456167.766072564,2012.65646469,0.0162636542889,11.986,2.410993878135368,-0.7447749636155421,APO,5,0.0162636542889
2456167.769491004,2012.65647403,0.0370339656445,0.02,2.411764193995962,-0.7452887864685673,APO,5,0.0370339656445
2456167.774421024,2012.6564875,0.0274577642056,0.07,2.412875087564266,-0.7460290056163483,APO,5,0.0274577642056
2456167.7812652243,2012.6565062,0.00803725963556,11.884,2.4144172220067395,-0.7470550461811871,APO,5,0.00803725963556
2456167.7851484846,2012.65651681,0.0253786349865,0.035,2.4152921532677474,-0.747636381383666,APO,5,0.0253786349865
2456171.8057720717,2012.66750212,-0.0130183195499,0.015,3.2948210784402434,-0.9882834761525956,APO,5,-0.0130183195499
2456171.8087879117,2012.66751036,0.0134910846325,13.636,3.2954548035387528,-0.9881865525496448,APO,5,0.0134910846325
2456171.816268952,2012.6675308,0.024949839172,73.315,3.297026612484315,-0.9879444431277946,APO,5,0.024949839172
2456171.823402292,2012.66755029,-0.0264189934162,0.012,3.298525103905127,-0.9877113542914822,APO,5,-0.0264189934162
